set_code,product_id,name,variant_codes
SWSH07,246779,Single Strike Scroll of the Fanged Dragon,"N,RH"
SWSH07,246780,Rescue Carrier,"N,RH"
SWSH07,246781,Ribbon Badge,"N,RH"
SWSH07,246782,Rubber Gloves,"N,RH"
SWSH07,246783,Snow Leaf Badge,"N,RH"
SWSH07,246784,Spirit Mask,"N,RH"
SWSH07,246785,Shopping Center,"N,RH"
SWSH07,246786,Stormy Mountains,"N,RH"
SWSH07,246787,Switching Cups,"N,RH"
SWSH07,246788,Toy Catcher,"N,RH"
SWSH07,246789,Zinnia's Resolve,"N,RH"
SWSH07,246790,Treasure Energy,"N,RH"
SWSH07,246791,Aroma Lady (Full Art),H
SWSH07,246792,Aroma Lady (Secret),H
SWSH07,246793,Copycat (Full Art),H
SWSH07,246794,Copycat (Secret),H
SWSH07,246795,Gordie (Full Art),H
SWSH07,246796,Gordie (Secret),H
SWSH07,246797,Raihan (Full Art),H
SWSH07,246798,Raihan (Secret),H
SWSH07,246799,Zinnia's Resolve (Full Art),H
SWSH07,246800,Zinnia's Resolve (Secret),H
SWSH07,246801,Froslass (Secret),H
SWSH07,246802,Inteleon (Secret),H
SWSH07,246803,Cresselia (Secret),H
SWSH07,246804,Boost Shake (Secret),H
SWSH07,246805,Crystal Cave (Secret),H
SWSH07,246806,Full Face Guard (Secret),H
SWSH07,246807,Stormy Mountains (Secret),H
SWSH07,246808,Toy Catcher (Secret),H
SWSH07,246809,Turffield Stadium (Secret),H
SWSH07,246810,Lightning Energy (Secret),H
SWSH07,246811,Darkness Energy (Secret),H
SWSH07,246812,Metal Energy (Secret),H
SWSH07,246813,Pinsir,"N,RH"
SWSH07,246814,Hoppip,"N,RH"
SWSH07,246815,Skiploom,"N,RH"
SWSH07,246816,Psyduck,"N,RH"
SWSH07,246817,Jumpluff,"H,RH"
SWSH07,246818,Golduck,"N,RH"
SWSH07,246819,Tentacool,"N,RH"
SWSH07,246820,Seedot,"N,RH"
SWSH07,246821,Tropius,"N,RH"
SWSH07,246822,Tentacruel,"N,RH"
SWSH07,246823,Petilil,"N,RH"
SWSH07,246824,Lilligant,"N,RH"
SWSH07,246825,Dwebble,"N,RH"
SWSH07,246826,Crustle,"N,RH"
SWSH07,246827,Drowzee,"N,RH"
SWSH07,246828,Gossifleur,"N,RH"
SWSH07,246829,Lotad,"N,RH"
SWSH07,246830,Lombre,"N,RH"
SWSH07,246831,Eldegoss,"H,RH"
SWSH07,246832,Applin,"N,RH"
SWSH07,246833,Hypno,"N,RH"
SWSH07,246834,Ludicolo,"H,RH"
SWSH07,246835,Entei,"H,RH"
SWSH07,246836,Victini,"H,RH"
SWSH07,246837,Galarian Articuno,"H,RH"
SWSH07,246838,Litleo,"N,RH"
SWSH07,246839,Carvanha,"N,RH"
SWSH07,246840,Wobbuffet,"N,RH"
SWSH07,246841,Pyroar,"N,RH"
SWSH07,246842,Sableye,"N,RH"
SWSH07,246843,Woobat,"N,RH"
SWSH07,246844,Sharpedo,"N,RH"
SWSH07,246845,Swoobat,"N,RH"
SWSH07,246846,Feebas,"N,RH"
SWSH07,246847,Eevee,"N,RH"
SWSH07,246848,Teddiursa,"N,RH"
SWSH07,246849,Flabebe,"N,RH"
SWSH07,246850,Ursaring,"N,RH"
SWSH07,246851,Milotic,"N,RH"
SWSH07,246852,Floette,"N,RH"
SWSH07,246853,Smeargle,"N,RH"
SWSH07,246854,Luvdisc,"N,RH"
SWSH07,246855,Florges,"H,RH"
SWSH07,246856,Slakoth,"N,RH"
SWSH07,246857,Pumpkaboo,"N,RH"
SWSH07,246858,Tympole,"N,RH"
SWSH07,246859,Vigoroth,"N,RH"
SWSH07,246860,Gourgeist,"N,RH"
SWSH07,246861,Slaking,"H,RH"
SWSH07,246862,Cutiefly,"N,RH"
SWSH07,246863,Swablu,"N,RH"
SWSH07,246864,Ribombee,"N,RH"
SWSH07,246865,Cryogonal,"N,RH"
SWSH07,246866,Marshadow,"H,RH"
SWSH07,246867,Lillipup,"N,RH"
SWSH07,246868,Bergmite,"N,RH"
SWSH07,246869,Herdier,"N,RH"
SWSH07,246870,Avalugg,"N,RH"
SWSH07,246871,Hitmonchan,"N,RH"
SWSH07,246872,Stoutland,"N,RH"
SWSH07,246873,Wishiwashi,"N,RH"
SWSH07,246874,Rufflet,"N,RH"
SWSH07,246875,Galarian Zapdos,"H,RH"
SWSH07,246876,Eiscue,"N,RH"
SWSH07,246877,Braviary,"N,RH"
SWSH07,246878,Hippopotas,"N,RH"
SWSH07,246879,Fletchling,"N,RH"
SWSH07,246880,Hippowdon,"N,RH"
SWSH07,246881,Pikachu,"N,RH"
SWSH07,246882,Fletchinder,"N,RH"
SWSH07,246883,Roggenrola,"N,RH"
SWSH07,246884,Boldore,"N,RH"
SWSH07,246885,Talonflame,"N,RH"
SWSH07,246886,Raichu,"H,RH"
SWSH07,246887,Gigalith,"N,RH"
SWSH07,246888,Chinchou,"N,RH"
SWSH07,246889,Galarian Moltres,"H,RH"
SWSH07,246890,Palpitoad,"N,RH"
SWSH07,246891,Nuzleaf,"N,RH"
SWSH07,246892,Seismitoad,"N,RH"
SWSH07,246893,Lanturn,"N,RH"
SWSH07,246894,Shiftry,"N,RH"
SWSH07,246895,Mareep,"N,RH"
SWSH07,246896,Scraggy,"N,RH"
SWSH07,246897,Flaaffy,"N,RH"
SWSH07,246898,Ampharos,"N,RH"
SWSH07,246899,Zorua,"N,RH"
SWSH07,246900,Emolga,"N,RH"
SWSH07,246901,Zoroark,"H,RH"
SWSH07,246902,Regieleki,"H,RH"
SWSH07,246903,Nickit,"N,RH"
SWSH07,246904,Thievul,"N,RH"
SWSH07,246905,Scrafty,"N,RH"
SWSH07,246906,Altaria,"N,RH"
SWSH07,246907,Bagon,"N,RH"
SWSH07,246908,Shelgon,"N,RH"
SWSH07,246909,Salamence,"H,RH"
SWSH07,246910,Dialga,"H,RH"
SWSH07,246911,Deino,"N,RH"
SWSH07,246912,Zweilous,"N,RH"
SWSH07,246913,Hydreigon,"H,RH"
SWSH07,246914,Kyurem,"H,RH"
SWSH07,246915,Zygarde,"H,RH"
SWSH07,246917,Drampa,"N,RH"
SWSH07,246918,Flapple,"N,RH"
SWSH07,246921,Appletun,"N,RH"
SWSH07,246923,Regidrago,"H,RH"
SWSH07,246925,Dracozolt VMAX (Secret),H
SWSH07,247497,Evolving Skies Booster Pack Art Bundle [Set of 4],N
SWSH07,247498,Evolving Skies Sleeved Booster Pack Art Bundle [Set of 4],N
SWSH07,247604,Evolving Skies Single Pack Blister [Octillery],N
SWSH07,248026,Code Card - Evolving Skies Booster Pack,N
SWSH07,248027,Code Card - Evolving Skies Build & Battle Box,N
SWSH07,248028,Code Card - Evolving Skies Elite Trainer Box [Glaceon/Vaporeon/Sylveon/Espeon],N
SWSH07,248029,Code Card - Evolving Skies Elite Trainer Box [Jolteon/Flareon/Umbreon/Leafeon],N
SWSH07,248030,Code Card - Evolving Skies Single Pack Blister [Eevee],N
SWSH07,248031,Code Card - Evolving Skies Single Pack Blister [Galarian Slowpoke],N
SWSH07,248032,Code Card - Evolving Skies 3 Pack Blister [Umbreon],N
SWSH07,248033,Code Card - Evolving Skies 3 Pack Blister [Eiscue],N
SWSH07,248034,Code Card - Evolving Skies Pokemon Center Elite Trainer Box [Glaceon/Vaporeon/Sylveon/Espeon],N
SWSH07,248035,Code Card - Evolving Skies Pokemon Center Elite Trainer Box [Jolteon/Flareon/Umbreon/Leafeon],N
SWSH07,248036,Code Card - Evolving Skies Premium Checklane Blister [Luxray],N
SWSH07,248037,Code Card - Evolving Skies Premium Checklane Blister [Emboar],N
SWSH07,248038,Code Card - Evolving Skies Premium Checklane Blister [Houndoom],N
SWSH07,248039,Code Card - Evolving Skies Premium Checklane Blister [Octillery],N
SWSH07,248040,Code Card - Mewtwo V-UNION Special Collection,N
SWSH07,248041,Code Card - Zacian V-UNION Special Collection,N
SWSH07,248042,Code Card - Greninja V-UNION Special Collection,N
SWSH07,248124,Evolving Skies Booster Box Case,N
SWSH07,628319,Evolving Skies Pokemon Center Elite Trainer Box Case [Glaceon/Vaporeon/Sylveon/Espeon] (Exclusive),N
SWSH07,641794,Evolving Skies Half Booster Box,N
SWSH07,650863,Evolving Skies 3 Pack Hanger Box,N
SWSH08,245876,Dragonite V Box,N
SWSH08,247646,Fusion Strike Booster Pack,N
SWSH08,247651,Fusion Strike Booster Pack Art Bundle [Set of 4],N
SWSH08,247654,Fusion Strike Booster Box,N
SWSH08,247655,Fusion Strike Booster Box Case,N
SWSH08,247656,Fusion Strike Sleeved Booster Pack,N
SWSH08,247657,Fusion Strike Sleeved Booster Pack Art Bundle [Set of 4],N
SWSH08,247658,Fusion Strike Sleeved Booster Pack Bundle [Set of 8],N
SWSH08,247659,Fusion Strike Build & Battle Box,N
SWSH08,247660,Fusion Strike Build & Battle Box Display,N
SWSH08,247666,Fusion Strike Build & Battle Stadium,N
SWSH08,247667,Fusion Strike 3 Pack Blister [Eevee],N
SWSH08,247668,Fusion Strike 3 Pack Blister [Espeon],N
SWSH08,247669,Fusion Strike Single Pack Blister [Tepig],N
SWSH08,247670,Fusion Strike Single Pack Blister [Blitzle],N
SWSH08,247671,Fusion Strike Elite Trainer Box,N
SWSH08,247673,Fusion Strike Pokemon Center Elite Trainer Box (Exclusive),N
SWSH08,247675,Fusion Strike Premium Checklane Blister [Cinderace],N
SWSH08,247817,Hoopa V Box,N
SWSH08,249619,Hoopa V Box / Dragonite V Box [Set of 2],N
SWSH08,253069,Caterpie,"N,RH"
SWSH08,253072,Metapod,"N,RH"
SWSH08,253073,Butterfree,"H,RH"
SWSH08,253074,Shroomish,"N,RH"
SWSH08,253075,Breloom,"N,RH"
SWSH08,253076,Breloom V,H
SWSH08,253077,Pansage,"N,RH"
SWSH08,253078,Simisage,"N,RH"
SWSH08,253079,Sewaddle,"N,RH"
SWSH08,253080,Swadloon,"N,RH"
SWSH08,253081,Leavanny,"N,RH"
SWSH08,253086,Maractus,"N,RH"
SWSH08,253087,Shelmet,"N,RH"
SWSH08,253089,Adventurer's Discovery,"N,RH"
SWSH08,253090,Accelgor,"N,RH"
SWSH08,253091,Battle VIP Pass,"N,RH"
SWSH08,253092,Virizion,"N,RH"
SWSH08,253093,Bug Catcher,"N,RH"
SWSH08,253094,Phantump,"N,RH"
SWSH08,253096,Trevenant,"N,RH"
SWSH08,253097,Chili & Cilan & Cress,"N,RH"
SWSH08,253098,Grubbin,"N,RH"
SWSH08,253099,Cook,"N,RH"
SWSH08,253100,Cram-o-matic,"N,RH"
SWSH08,253101,Cross Switcher,"N,RH"
SWSH08,253102,Dewpider,"N,RH"
SWSH08,253103,Crossceiver,"N,RH"
SWSH08,253104,Dancer,"N,RH"
SWSH08,253105,Araquanid,"N,RH"
SWSH08,253106,Elesa's Sparkle,"N,RH"
SWSH08,253107,Farewell Bell,"N,RH"
SWSH08,253108,Rillaboom VMAX,H
SWSH08,253109,Tsareena V,H
SWSH08,253110,Judge,"N,RH"
SWSH08,253111,Power Tablet,"N,RH"
SWSH08,253112,Quick Ball,"N,RH"
SWSH08,253113,Rillaboom V,H
SWSH08,253114,Schoolboy,"N,RH"
SWSH08,253115,Gossifleur,"N,RH"
SWSH08,253116,Schoolgirl,"N,RH"
SWSH08,253117,Shauna,"N,RH"
SWSH08,253118,Eldegoss,"N,RH"
SWSH08,253119,Sidney,"N,RH"
SWSH08,253120,Appletun V,H
SWSH08,253121,Skaters' Park,"N,RH"
SWSH08,253122,Zarude,"N,RH"
SWSH08,253123,Spongy Gloves,"N,RH"
SWSH08,253124,Vulpix (28),"N,RH"
SWSH08,253125,Vulpix (29),"N,RH"
SWSH08,253126,Ninetales (30),"N,RH"
SWSH08,253127,Fusion Strike Energy,"N,RH"
SWSH08,253128,Ninetales (31),"N,RH"
SWSH08,253129,Growlithe,"N,RH"
SWSH08,253130,Arcanine,"N,RH"
SWSH08,253131,Slugma,"N,RH"
SWSH08,253132,Magcargo,"N,RH"
SWSH08,253136,Victini,"N,RH"
SWSH08,253137,Pansear,"N,RH"
SWSH08,253138,Celebi V (Alternate Full Art),H
SWSH08,253139,Tsareena V (Full Art),H
SWSH08,253140,Simisear,"N,RH"
SWSH08,253141,Chandelure V (Full Art),H
SWSH08,253142,Chandelure V,H
SWSH08,253143,Crabominable V (Full Art),H
SWSH08,253144,Boltund V (Full Art),H
SWSH08,253145,Chandelure VMAX,H
SWSH08,253146,Mew V (Full Art),H
SWSH08,253147,Mew V (Alternate Full Art),H
SWSH08,253149,Sandaconda V (Alternate Full Art),H
SWSH08,253150,Heatmor,"N,RH"
SWSH08,253152,Hoopa V (Full Art),H
SWSH08,253154,Genesect V (Full Art),H
SWSH08,253155,Genesect V (Alternate Full Art),H
SWSH08,253156,Greedent V (Full Art),H
SWSH08,253157,Greedent V (Alternate Full Art),H
SWSH08,253158,Oricorio,"N,RH"
SWSH08,253159,Chili & Cilan & Cress (Full Art),H
SWSH08,253160,Dancer (Full Art),H
SWSH08,253161,Elesa's Sparkle (Full Art),H
SWSH08,253162,Schoolboy (Full Art),H
SWSH08,253163,Schoolgirl (Full Art),H
SWSH08,253164,Cinderace V (43),H
SWSH08,253165,Shauna (Full Art),H
SWSH08,253166,Sidney (Full Art),H
SWSH08,253167,Chandelure VMAX (Secret),H
SWSH08,253168,Cinderace V (44),H
SWSH08,253170,Cinderace VMAX,H
SWSH08,253171,Inteleon VMAX (Alternate Art Secret),H
SWSH08,253172,Sizzlipede (46),"N,RH"
SWSH08,253174,Boltund VMAX (Secret),H
SWSH08,253175,Sizzlipede (47),"N,RH"
SWSH08,253176,Mew VMAX (Secret),H
SWSH08,253177,Mew VMAX (Alternate Art Secret),H
SWSH08,253179,Centiskorch (48),"N,RH"
SWSH08,253180,Centiskorch (49),"N,RH"
SWSH08,253181,Shellder,"N,RH"
SWSH08,253182,Cloyster,"N,RH"
SWSH08,253183,Staryu,"N,RH"
SWSH08,253184,Starmie,"H,RH"
SWSH08,253185,Lapras,"N,RH"
SWSH08,253186,Totodile,"N,RH"
SWSH08,253187,Croconaw,"N,RH"
SWSH08,253188,Feraligatr,"H,RH"
SWSH08,253189,Marill,"N,RH"
SWSH08,253190,Azumarill,"N,RH"
SWSH08,253192,Qwilfish,"N,RH"
SWSH08,253195,Mantine,"N,RH"
SWSH08,253199,Mudkip,"N,RH"
SWSH08,253201,Marshtomp,"N,RH"
SWSH08,253205,Swampert,"H,RH"
SWSH08,253208,Clamperl,"N,RH"
SWSH08,253209,Huntail,"N,RH"
SWSH08,253210,Gorebyss,"N,RH"
SWSH08,253211,Panpour,"N,RH"
SWSH08,253212,Simipour,"N,RH"
SWSH08,253215,Basculin,"N,RH"
SWSH08,253218,Galarian Darumaka,"N,RH"
SWSH08,253222,Galarian Darmanitan,"N,RH"
SWSH08,253223,Greninja V,H
SWSH08,253224,Clauncher,"N,RH"
SWSH08,253225,Clawitzer,"N,RH"
SWSH08,253226,Crabominable V,H
SWSH08,253229,Pyukumuku,"N,RH"
SWSH08,253232,Inteleon V,H
SWSH08,253233,Inteleon VMAX,H
SWSH08,253234,Chewtle,"N,RH"
SWSH08,253235,Drednaw,"N,RH"
SWSH08,253236,Arrokuda,"N,RH"
SWSH08,253237,Barraskewda,"N,RH"
SWSH08,253238,Snom,"N,RH"
SWSH08,253240,Frosmoth,"N,RH"
SWSH08,253241,Pikachu V,H
SWSH08,253243,Voltorb,"N,RH"
SWSH08,253244,Electrode,"N,RH"
SWSH08,253245,Plusle,"N,RH"
SWSH08,253246,Minun,"N,RH"
SWSH08,253247,Shinx,"N,RH"
SWSH08,253248,Luxio,"N,RH"
SWSH08,253249,Luxray,"N,RH"
SWSH08,253250,Rotom,"N,RH"
SWSH08,253251,Tynamo,"N,RH"
SWSH08,253252,Eelektrik,"N,RH"
SWSH08,253253,Eelektross,"N,RH"
SWSH08,253254,Helioptile,"N,RH"
SWSH08,253255,Heliolisk,"N,RH"
SWSH08,253256,Charjabug,"N,RH"
SWSH08,253257,Vikavolt,"N,RH"
SWSH08,253258,Zeraora,"N,RH"
SWSH08,253259,Boltund V,H
SWSH08,253260,Boltund VMAX,H
SWSH08,253261,Toxel (105),"N,RH"
SWSH08,253262,Toxel (106),"N,RH"
SWSH08,253263,Toxtricity (107),"H,RH"
SWSH08,253264,Toxtricity (108),"H,RH"
SWSH08,253265,Espeon VMAX (Alternate Art Secret),H
SWSH08,253266,Gengar VMAX (Alternate Art Secret),H
SWSH08,253267,Morpeko (109),"N,RH"
SWSH08,253268,Jigglypuff,"N,RH"
SWSH08,253269,Wigglytuff,"N,RH"
SWSH08,253270,Greedent VMAX (Secret),H
SWSH08,253271,Chili & Cilan & Cress (Secret),H
SWSH08,253272,Dancer (Secret),H
SWSH08,253273,Jynx,"N,RH"
SWSH08,253274,Mew V,H
SWSH08,253275,Mew VMAX,H
SWSH08,253276,Elesa's Sparkle (Secret),H
SWSH08,253277,Schoolboy (Secret),H
SWSH08,253278,Snubbull,"N,RH"
SWSH08,253279,Schoolgirl (Secret),H
SWSH08,253280,Shauna (Secret),H
SWSH08,253281,Sidney (Secret),H
SWSH08,253282,Granbull,"N,RH"
SWSH08,253283,Galarian Corsola,"N,RH"
SWSH08,253284,Flaaffy (Secret),H
SWSH08,253285,Power Tablet (Secret),H
SWSH08,253286,Training Court (Secret),H
SWSH08,253287,Grass Energy (Secret),H
SWSH08,253288,Galarian Cursola,"N,RH"
SWSH08,253289,Fire Energy (Secret),H
SWSH08,253290,Mawile,"N,RH"
SWSH08,253291,Meowth,"N,RH"
SWSH08,253292,Persian,"N,RH"
SWSH08,253293,Deoxys,"H,RH"
SWSH08,253294,Munna,"N,RH"
SWSH08,253295,Dodrio V,H
SWSH08,253296,Chansey,"N,RH"
SWSH08,253297,Blissey,"N,RH"
SWSH08,253298,Kangaskhan,"N,RH"
SWSH08,253299,Musharna,"N,RH"
SWSH08,253300,Eevee,"N,RH"
SWSH08,253301,Snorlax,"N,RH"
SWSH08,253302,Dunsparce,"N,RH"
SWSH08,253303,Sigilyph,"N,RH"
SWSH08,253304,Stantler,"N,RH"
SWSH08,253305,Smeargle,"N,RH"
SWSH08,253306,Skitty,"N,RH"
SWSH08,253307,Delcatty,"N,RH"
SWSH08,253308,Meloetta,"N,RH"
SWSH08,253309,Buneary,"N,RH"
SWSH08,253310,Lopunny,"N,RH"
SWSH08,253311,Sandygast,"N,RH"
SWSH08,253312,Bunnelby,"N,RH"
SWSH08,253313,Palossand,"N,RH"
SWSH08,253314,Diggersby,"N,RH"
SWSH08,253315,Hawlucha,"N,RH"
SWSH08,253316,Greedent V,H
SWSH08,253317,Greedent VMAX,H
SWSH08,253318,Indeedee,"N,RH"
SWSH08,253319,Rookidee,"N,RH"
SWSH08,253320,Corvisquire,"N,RH"
SWSH08,253321,Dreepy,"N,RH"
SWSH08,253322,Wooloo (221),"N,RH"
SWSH08,253323,Wooloo (222),"N,RH"
SWSH08,253324,Dubwool,"N,RH"
SWSH08,253325,Drakloak,"N,RH"
SWSH08,253326,Galarian Meowth,"N,RH"
SWSH08,253327,Dragapult,"H,RH"
SWSH08,253328,Galarian Perrserker,"N,RH"
SWSH08,253329,Skarmory,"N,RH"
SWSH08,253330,Sandshrew,"N,RH"
SWSH08,253331,Excadrill,"N,RH"
SWSH08,253332,Durant,"N,RH"
SWSH08,253333,Genesect V,H
SWSH08,253334,Mankey,"N,RH"
SWSH08,253335,Klefki,"N,RH"
SWSH08,253336,Togedemaru,"N,RH"
SWSH08,253337,Primeape,"N,RH"
SWSH08,253338,Meltan,"N,RH"
SWSH08,253339,Geodude,"N,RH"
SWSH08,253340,Melmetal,"H,RH"
SWSH08,253341,Graveler,"N,RH"
SWSH08,253342,Golem,"N,RH"
SWSH08,253343,Onix,"N,RH"
SWSH08,253344,Corviknight,"N,RH"
SWSH08,253345,Cufant,"N,RH"
SWSH08,253346,Steelix,"H,RH"
SWSH08,253347,Copperajah,"N,RH"
SWSH08,253348,Gligar,"N,RH"
SWSH08,253349,Latias,"N,RH"
SWSH08,253350,Gliscor,"N,RH"
SWSH08,253351,Latios,"N,RH"
SWSH08,253352,Makuhita,"N,RH"
SWSH08,253353,Goomy,"N,RH"
SWSH08,253354,Sliggoo,"N,RH"
SWSH08,253355,Hariyama,"N,RH"
SWSH08,253356,Baltoy,"N,RH"
SWSH08,253357,Goodra,"N,RH"
SWSH08,253358,Turtonator,"N,RH"
SWSH08,253359,Claydol,"N,RH"
SWSH08,253360,Lucario V,H
SWSH08,253361,Drilbur,"N,RH"
SWSH08,253362,Landorus,"H,RH"
SWSH08,253363,Pancham,"N,RH"
SWSH08,253364,Stufful,"N,RH"
SWSH08,253365,Bewear,"N,RH"
SWSH08,253366,Clobbopus,"N,RH"
SWSH08,253367,Grapploct,"N,RH"
SWSH08,253368,Falinks (154),"N,RH"
SWSH08,253369,Falinks (155),"N,RH"
SWSH08,253370,Gengar V,H
SWSH08,253371,Gengar VMAX,H
SWSH08,253372,Tyranitar V,H
SWSH08,253373,Galarian Zigzagoon,"N,RH"
SWSH08,253374,Galarian Linoone,"N,RH"
SWSH08,253375,Galarian Obstagoon,"H,RH"
SWSH08,253376,Carvanha,"N,RH"
SWSH08,253377,Sharpedo,"N,RH"
SWSH08,253378,Absol,"N,RH"
SWSH08,253379,Croagunk,"N,RH"
SWSH08,253380,Toxicroak,"N,RH"
SWSH08,253381,Darkrai,"N,RH"
SWSH08,253382,Trubbish,"N,RH"
SWSH08,253383,Garbodor,"N,RH"
SWSH08,253384,Zorua,"N,RH"
SWSH08,253385,Zoroark,"N,RH"
SWSH08,253386,Vullaby,"N,RH"
SWSH08,253387,Mandibuzz,"N,RH"
SWSH08,253388,Pangoro,"N,RH"
SWSH08,253389,Yveltal,"N,RH"
SWSH08,253390,Impidimp,"N,RH"
SWSH08,253391,Morgrem,"N,RH"
SWSH08,253392,Grimmsnarl,"H,RH"
SWSH08,253393,Morpeko (179),"N,RH"
SWSH08,253449,Sandslash,"N,RH"
SWSH08,253454,Rapid Strike Urshifu VMAX Premium Collection,N
SWSH08,253455,Single Strike Urshifu VMAX Premium Collection,N
SWSH08,253456,Code Card - Rapid Strike Urshifu VMAX Premium Collection,N
SWSH08,253457,Code Card - Single Strike Urshifu VMAX Premium Collection,N
SWSH08,256131,Code Card - Fusion Strike Booster Pack,N
SWSH08,256271,Fusion Strike Elite Trainer Box Case,N
SWSH08,256467,Code Card - Fusion Strike Pokemon Center Elite Trainer Box,N
SWSH08,256468,Code Card - Hoopa V Box,N
SWSH08,256469,Code Card - Dragonite V Box,N
SWSH08,257524,Code Card - Fusion Strike 3 Pack Blister [Eevee],N
SWSH08,257526,Code Card - Fusion Strike Elite Trainer Box,N
SWSH08,257532,Code Card - Fusion Strike Build & Battle Box,N
SWSH08,257533,Code Card - Fusion Strike Single Pack Blister [Tepig],N
SWSH08,263545,Unova Two Pack Blister [Forces of Nature Trio],N
SWSH08,267750,Code Card - Fusion Strike 3 Pack Blister [Espeon],N
SWSH08,267752,Code Card - Fusion Strike Single Pack Blister [Blitzle],N
SWSH08,282721,Hisuian Electrode V Box,N
SWSH08,283599,League Battle Deck [Mew VMAX],N
SWSH08,283851,Urshifu VMAX Premium Collection [Set of 2],N
SWSH08,509886,Fusion Strike Fun Pack,N
SWSH08,547703,Fusion Strike Sleeved Booster Case,N
SWSH08,557076,Fusion Strike Pokemon Center Elite Trainer Box Case (Exclusive),N
SWSH08,635742,Fusion Strike 3 Pack Hanger Box,N
SWSH09,256124,Brilliant Stars Booster Pack,N
SWSH09,256125,Brilliant Stars Sleeved Booster Pack,N
SWSH09,256128,Brilliant Stars Single Pack Blister [Flapple],N
SWSH09,256129,Brilliant Stars Single Pack Blister [Eevee],N
SWSH09,256130,Brilliant Stars 3 Pack Blister [Leafeon],N
SWSH09,256132,Brilliant Stars 3 Pack Blister [Glaceon],N
SWSH09,256134,Brilliant Stars Booster Pack Art Bundle [Set of 4],N
SWSH09,256135,Brilliant Stars Sleeved Booster Pack Art Bundle [Set of 4],N
SWSH09,256136,Brilliant Stars Sleeved Booster Pack Bundle [Set of 8],N
SWSH09,256137,Brilliant Stars Build & Battle Box,N
SWSH09,256138,Brilliant Stars Elite Trainer Box,N
SWSH09,256139,Brilliant Stars Build & Battle Stadium,N
SWSH09,256140,Brilliant Stars Pokemon Center Elite Trainer Box (Exclusive),N
SWSH09,256141,Brilliant Stars Booster Box,N
SWSH09,256144,Brilliant Stars Build & Battle Box Display,N
SWSH09,256145,Brilliant Stars Booster Box Case,N
SWSH09,256146,Glaceon VSTAR Special Collection,N
SWSH09,256147,Leafeon VSTAR Special Collection,N
SWSH09,257275,Arceus V,H
SWSH09,257279,Arceus VSTAR,H
SWSH09,257293,Charizard VSTAR,H
SWSH09,257299,Charizard V,H
SWSH09,257306,Cheren's Care,"N,RH"
SWSH09,257307,Double Turbo Energy,"N,RH"
SWSH09,257309,Kindler,"N,RH"
SWSH09,257310,Magma Basin,"N,RH"
SWSH09,257375,Glaceon / Leafeon VSTAR Special Collection [Set of 2],N
SWSH09,263578,Exeggcute,"N,RH"
SWSH09,263579,Exeggutor,"N,RH"
SWSH09,263580,Shroomish,"N,RH"
SWSH09,263583,Breloom,"N,RH"
SWSH09,263585,Tropius,"N,RH"
SWSH09,263589,Turtwig,"N,RH"
SWSH09,263592,Grotle,"N,RH"
SWSH09,263595,Burmy,"N,RH"
SWSH09,263597,Torterra,"H,RH"
SWSH09,263598,Wormadam (10),"N,RH"
SWSH09,263605,Mothim,"N,RH"
SWSH09,263606,Cherubi,"N,RH"
SWSH09,263608,Shaymin V,H
SWSH09,263611,Shaymin VSTAR,H
SWSH09,263703,Karrablast,"N,RH"
SWSH09,263704,Zarude V,H
SWSH09,263705,Magmar,"N,RH"
SWSH09,263708,Magmortar,"N,RH"
SWSH09,263711,Moltres,"H,RH"
SWSH09,263715,Entei V,H
SWSH09,263716,Torkoal,"N,RH"
SWSH09,263723,Chimchar,"N,RH"
SWSH09,263724,Monferno,"N,RH"
SWSH09,263725,Infernape,"H,RH"
SWSH09,263726,Simisear V,H
SWSH09,263727,Kingler V,H
SWSH09,263728,Kingler VMAX,H
SWSH09,263729,Staryu,"N,RH"
SWSH09,263730,Lapras,"N,RH"
SWSH09,263731,Corphish,"N,RH"
SWSH09,263732,Crawdaunt,"N,RH"
SWSH09,263733,Snorunt,"N,RH"
SWSH09,263734,Piplup,"N,RH"
SWSH09,263735,Prinplup,"N,RH"
SWSH09,263736,Empoleon,"H,RH"
SWSH09,263737,Buizel,"N,RH"
SWSH09,263738,Floatzel,"N,RH"
SWSH09,263740,Lumineon V,H
SWSH09,263741,Manaphy,"N,RH"
SWSH09,263742,Cubchoo,"N,RH"
SWSH09,263743,Beartic,"N,RH"
SWSH09,263745,Eiscue,"N,RH"
SWSH09,263747,Raichu V,H
SWSH09,263750,Electabuzz,"N,RH"
SWSH09,263751,Electivire,"N,RH"
SWSH09,263754,Raikou V,H
SWSH09,263755,Shinx,"N,RH"
SWSH09,263756,Luxio,"N,RH"
SWSH09,263757,Luxray,"N,RH"
SWSH09,263758,Pachirisu,"N,RH"
SWSH09,263769,Clefairy,"N,RH"
SWSH09,263770,Clefable,"N,RH"
SWSH09,263771,Starmie,"N,RH"
SWSH09,263772,Mewtwo,"N,RH"
SWSH09,263773,Granbull V,H
SWSH09,263774,Baltoy,"N,RH"
SWSH09,263775,Claydol,"N,RH"
SWSH09,263776,Duskull,"N,RH"
SWSH09,263777,Dusclops,"N,RH"
SWSH09,263778,Dusknoir,"H,RH"
SWSH09,263779,Chimecho,"N,RH"
SWSH09,263780,Whimsicott V,H
SWSH09,263781,Whimsicott VSTAR,H
SWSH09,263782,Sigilyph,"N,RH"
